Time,pm10_standard,pm25_standard,pm100_standard,Temperature,Gas,Humidity,Pressure,Altitude
1677280613,1,2,2,19.2165234375,248449,29.791673894158894,996.7349159697956,138.4157070124245
1677280615,1,2,2,19.2266796875,248637,29.853867636328896,996.7274547964702,138.47865866462178
1677280616,1,2,2,19.2446484375,248825,29.48187833491829,996.7522456793838,138.26949370011127
1677280617,1,2,2,19.245625,247330,29.866555984947574,996.7172269188834,138.56495426326404
1677280618,1,2,2,19.237421875,249958,29.65953052429382,996.7052648375789,138.66588275625725
1677280619,1,2,2,19.2430859375,251293,29.598691323046832,996.6658621642862,138.9983445835815
1677280621,1,2,2,19.252265625,250148,29.588283770301423,996.6375686077929,139.23707930320748
1677280622,1,2,2,19.2262890625,249390,29.513814901152337,996.6116179919327,139.45604963721962
1677280623,1,2,2,19.1721875,249579,29.548473605422338,996.5962608660776,139.5856346699729
1677280624,1,2,2,19.128046875,250910,29.57836254024111,996.5940483949686,139.60430386563522
1677280625,0,1,1,19.089765625,251293,29.614292498672217,996.5876604720627,139.65820639967828
1677280627,0,1,1,19.083125,250528,29.675045216055576,996.5887773236984,139.6487821684962
1677280628,0,1,1,19.0766796875,249579,29.769292252743107,996.5989443676203,139.56299088695243
1677280629,0,1,1,19.061640625,250528,29.807123701758098,996.6069630985505,139.4953279432375
1677280630,0,1,1,19.057734375,250719,29.823543748333154,996.603924695984,139.52096627026347
1677280631,0,1,1,19.0704296875,249768,29.8691977141873,996.6111822118379,139.45972677290592
1677280633,0,1,1,19.0700390625,250910,29.869166297283087,996.6105294237377,139.46523503616115
1677280634,0,1,1,19.063984375,249579,29.863099359473683,996.616114165467,139.41811076107152
1677280635,0,1,1,19.0501171875,252062,29.923374851013207,996.6295794100135,139.30449136585557
1677280636,0,1,2,19.0450390625,250528,29.96204635114451,996.6298164444424,139.30249128643132
1677280637,0,1,2,19.0423046875,251870,30.017674014845287,996.6252467240163,139.3410503258307
1677280638,0,1,2,19.0321484375,251485,30.055960271410548,996.6257203902617,139.33705355051137
1677280640,0,1,1,19.01515625,253420,30.144010985826842,996.6200029757073,139.38529695030934
1677280641,0,1,1,19.0036328125,254006,30.193402671462103,996.6304028187617,139.29754350385264
1677280642,0,1,1,19.0106640625,252642,30.18838030999064,996.6264524321332,139.33087661584713
1677280643,0,1,1,19.032734375,252255,30.212543593893383,996.6336783783875,139.26990462046308
1677280644,0,1,1,19.0520703125,252836,30.242086012431432,996.6607593386688,139.0414006825014
1677280646,0,1,1,19.067890625,251677,30.193022938880098,996.6924335060779,138.77414652413475
1677280647,0,0,1,19.102265625,252836,30.167847430660927,996.7097517421182,138.62802497240924
1677280648,0,0,1,19.15109375,252836,30.17740285803179,996.728535679771,138.46953897754793
1677280649,0,0,1,19.2028515625,256779,30.148045431960725,996.727775726323,138.47595089706593
1677280650,0,0,1,19.235859375,254399,30.41945489631064,996.7427944806155,138.34923460102567
1677280652,0,0,1,19.2591015625,255385,30.505445460130957,996.7153119580694,138.58111142818063
1677280653,0,0,1,19.2794140625,254399,29.91394249515399,996.7265639226268,138.4861751996456
1677280654,0,0,1,19.3075390625,253420,29.8547983459332,996.7211965202848,138.5314614885265
1677280655,0,0,1,19.345234375,253811,29.77970609867777,996.7230878717987,138.51550359930505
1677280656,0,0,1,19.3809765625,254202,29.743529743240206,996.7199643777977,138.54185745041286
1677280658,0,0,1,19.417890625,254990,29.70745342351524,996.7187927622749,138.55174273749802
1677280659,0,0,1,19.4520703125,255981,29.67673927045334,996.7270135508686,138.48238156819218
1677280660,0,0,1,19.4782421875,256579,29.628662994197185,996.7305818487248,138.4522749520504
1677280661,0,0,1,19.51125,255782,29.603439507268703,996.7298533599791,138.4584213856178
1677280662,0,0,1,19.55421875,257180,29.556726536238834,996.730044600786,138.45680784089572
1677280663,0,0,1,19.5883984375,257986,29.481471352264006,996.7365010656893,138.40233323937167
1677280665,0,0,1,19.5997265625,259204,29.421126508633524,996.739707634,138.3752788298745
1677280666,0,0,1,19.6036328125,257582,29.332394935983082,996.7462325973387,138.32022672580297
1677280667,0,0,1,19.606171875,258188,29.482891995832684,996.7085640085375,138.63804633580818
1677280668,0,0,1,19.5962109375,256779,29.482095776242808,996.7233578845671,138.5132254241329
1677280669,0,0,1,19.5950390625,257986,29.237167732580613,996.7668019674395,138.1466817443293
1677280671,0,0,1,19.5848828125,259204,29.37541519695035,996.802222227262,137.8478457314373
1677280672,0,0,0,19.572578125,259000,29.2465039634875,996.8130979184962,137.75609069882822
1677280673,0,0,0,19.5602734375,260228,29.278888126563253,996.7925423219116,137.92951294937055
1677280674,0,0,0,19.5403515625,261053,29.25506523043314,996.7976755943653,137.8862045864139
1677280675,0,0,0,19.5087109375,261468,29.19141609370407,996.8233867527731,137.6692875532309
1677280677,0,0,0,19.4704296875,262510,29.44977972187418,996.7472102536428,138.31197811661272
1677280678,0,0,0,19.4290234375,261260,29.440911364471326,996.7356464609697,138.40954370924132
1677280679,0,0,0,19.3926953125,261468,29.655250345145546,996.7028845929052,138.6859658756802
1677280680,0,0,0,19.3657421875,261675,29.396916541593352,996.6770557066553,138.9038974844038
1677280681,0,0,0,19.3676953125,262929,29.10805979601897,996.7309411275958,138.44924363172677
1677280683,0,0,0,19.3544140625,262301,28.923922833229884,996.7768279365156,138.06209310659983
1677280684,0,0,0,19.3555859375,262510,29.273762802826973,996.7718037403575,138.10448193126967
1677280685,0,0,0,19.3692578125,259613,29.480679099468205,996.7195869252563,138.54504213468863
1677280686,0,0,0,19.381171875,260228,29.381453517953545,996.7080712597485,138.64220384901296
1677280687,0,0,0,19.3825390625,261468,29.448338322918303,996.7138467404766,138.59347397607493
1677280689,0,0,0,19.36984375,262510,29.369426586691716,996.7153290835096,138.5809669350032
1677280690,0,0,0,19.356953125,260023,29.451865207211384,996.7304488860665,138.453396789491
1677280691,0,0,0,19.3423046875,260640,29.478529511574344,996.8037239293819,137.835176260723
1677280692,0,0,0,19.360078125,259000,29.65820989573657,996.7653450194845,138.15897400422008
